ID;Job tenure;Age;Car price;Funding amount;Down payment;Loan duration;Monthly payment;Credit event;Married;Homeowner;Default (y);Pred_default (y_hat);PD;Group
3612;1;49;32000;30000;0;36;0,1400;0;1;0;1;1;0,7512;0
3613;6;47;5359;5359;0;24;0,0667;0;1;1;0;0;0,0267;1
3614;18;77;6290;2290;1;24;0,0653;0;0;1;0;0;0,0466;0
3615;0;32;6600;6600;0;60;0,0890;0;0;0;0;0;0,3533;0
3616;35;52;12000;13078;0;60;0,0614;0;1;1;0;0;0,0369;1
3617;0;35;7980;8593;0;48;0,0597;0;1;0;1;1;0,5885;0
3618;8;58;6373;6373;0;48;0,0645;0;1;0;0;0;0,1970;1
3619;13;41;13990;14114;0;60;0,0812;0;1;0;1;0;0,2078;1
3620;2;33;25590;12990;1;96;0,0503;0;1;0;0;0;0,1001;0
3621;6;34;6190;6720;0;24;0,1755;0;0;1;1;0;0,2179;0
3622;2;55;9630;11643;0;96;0,0859;0;1;0;1;1;0,5584;0
3623;16;64;25840;25840;0;72;0,1671;0;1;1;0;0;0,1108;1
3624;1;25;9750;10522;0;60;0,0731;0;0;0;1;0;0,4195;0
3625;1;22;6008;6684;0;96;0,0520;0;0;0;0;0;0,3512;0
3626;16;47;19300;16300;0;60;0,0743;0;1;1;0;0;0,0274;1
3627;7;49;16388;16388;0;60;0,1490;0;0;0;0;0;0,0653;0
3628;4;67;9355;9355;0;60;0,1640;0;1;1;0;0;0,1462;0
3629;19;79;17874;17202;0;48;0,0740;0;1;1;1;0;0,1976;1
3630;18;39;6150;7174;0;72;0,0581;0;0;1;1;0;0,2352;0
3631;2;60;13746;13885;0;72;0,1114;0;0;0;0;0;0,4568;0
3632;1;44;21790;20790;0;48;0,1436;0;1;0;0;0;0,0898;0
3633;4;31;25499;25499;0;72;0,0990;0;1;0;0;0;0,2650;0
3634;19;77;3990;4154;0;48;0,0559;0;1;0;0;0;0,0640;1
3635;0;28;21395;24372;0;60;0,1327;0;1;0;0;0;0,2643;0
3636;7;41;19600;18800;0;96;0,0763;0;1;0;0;0;0,0497;1
3637;3;55;9950;10837;0;84;0,0400;0;1;1;0;0;0,0342;0
3638;15;75;8450;3450;1;36;0,0572;0;0;1;0;0;0,0600;0
3639;0;19;5400;4400;0;60;0,0790;0;0;0;0;1;0,5695;0
3640;2;57;10690;10690;0;84;0,1015;0;0;0;1;0;0,3348;0
3641;18;57;23230;23980;0;60;0,0961;0;1;0;0;0;0,1204;1
3642;1;55;18100;6100;1;24;0,0508;0;1;1;0;0;0,0050;0
3643;10;48;3636;4018;0;36;0,1000;0;1;1;0;0;0,0074;1
3644;4;50;14395;9173;0;72;0,1112;0;0;0;0;0;0,2800;0
3645;27;58;5901;5901;0;60;0,0326;0;1;1;0;0;0,0813;1
3646;19;55;11100;7982;1;48;0,0652;0;1;1;0;0;0,0349;1
3647;6;63;10600;6002;0;48;0,1038;0;1;1;0;0;0,0166;1
3648;20;84;16280;2287;1;12;0,1068;0;1;0;0;0;0,0571;1
3649;23;52;13159;13004;0;60;0,0735;0;1;0;0;0;0,0308;1
3650;29;58;6680;6992;0;36;0,0590;0;1;1;0;0;0,0553;1
3651;3;44;14850;15965;0;36;0,2078;0;0;0;0;0;0,0954;0
3652;0;26;14790;9437;0;48;0,1748;0;0;0;1;0;0,1618;0
3653;7;30;18287;20112;0;60;0,1688;0;0;0;0;0;0,3253;0
3654;13;58;18900;8900;1;72;0,0993;0;1;1;0;0;0,0099;1
3655;32;52;12500;11021;0;84;0,0753;0;1;1;0;0;0,0615;1
3656;17;54;18889;18889;0;96;0,2058;0;1;0;1;0;0,2169;1
3657;26;55;18402;3500;1;36;0,0667;0;0;1;0;0;0,0076;0
3658;0;31;6300;6295;0;48;0,0711;0;1;0;0;0;0,4732;0
3659;4;31;16050;12800;0;60;0,0600;0;1;1;0;0;0,0151;0
3660;2;21;14351;14351;0;60;0,1056;0;0;0;1;1;0,7096;0
3661;0;48;13000;14116;0;24;0,1563;0;0;1;0;0;0,2374;0
3662;2;45;7900;6519;0;60;0,0632;0;0;0;0;0;0,3883;0
3663;11;71;2830;2830;0;24;0,0827;0;1;1;0;0;0,0143;1
3664;20;43;21700;16700;0;72;0,1201;0;1;0;0;0;0,0300;1
3665;13;47;20990;17795;0;60;0,1583;0;0;1;0;0;0,0391;0
3666;33;50;11500;11500;0;60;0,1095;0;0;1;1;0;0,3035;0
3667;6;28;8600;5370;0;36;0,0929;0;0;0;0;0;0,0361;0
3668;17;67;18500;18500;0;72;0,2312;0;1;1;0;0;0,2893;1
3669;0;25;21495;21495;0;72;0,1368;0;0;0;0;0;0,3581;0
3670;30;58;7970;7970;0;48;0,0610;0;1;1;0;0;0,0696;1
3671;0;31;23500;17317;0;96;0,1235;0;1;0;0;0;0,1732;0
3672;0;32;24600;18300;0;72;0,1467;0;1;0;1;0;0,3171;0
3673;10;63;18980;17727;0;48;0,1164;0;0;0;0;0;0,1611;0
3674;3;24;13850;9514;0;36;0,1676;0;0;1;0;0;0,0593;0
3675;5;28;8500;7915;0;60;0,1100;0;0;0;0;0;0,0609;0
3676;11;44;8225;9228;0;48;0,1341;0;1;0;0;0;0,2394;1
3677;21;45;11770;9078;0;60;0,0559;0;0;0;1;0;0,2552;0
3678;4;28;6750;6899;0;36;0,1373;0;0;0;0;0;0,2092;0
3679;14;51;7500;6626;0;60;0,0260;0;1;0;0;0;0,0259;1
3680;27;64;12960;10690;0;48;0,1073;0;1;0;0;0;0,1495;1
3681;20;46;4810;2391;1;48;0,0158;0;1;1;0;0;0,0314;1
3682;2;47;17089;11766;0;36;0,1250;0;0;0;1;0;0,0372;0
3683;0;23;7749;8671;0;60;0,1040;0;0;0;1;1;0,6615;0
3684;28;54;7157;7614;0;24;0,1965;0;1;0;0;0;0,0289;1
3685;6;55;12200;6737;0;60;0,1378;0;1;0;0;0;0,0062;1
3686;2;65;4625;5006;0;96;0,0824;0;1;1;0;0;0,0796;0
3687;2;20;27500;27000;0;72;0,1799;0;0;0;1;1;0,7603;0
3688;6;25;13950;7950;0;48;0,1076;0;0;0;0;0;0,0125;0
3689;6;51;10205;10205;0;36;0,2007;0;1;1;0;0;0,0531;1
3690;11;75;18300;18300;0;84;0,1004;0;0;1;1;1;0,6499;0
3691;19;80;7800;2374;1;36;0,0483;0;1;0;0;0;0,0221;1
3692;3;41;17990;17990;0;60;0,1087;0;1;0;0;0;0,0989;0
3693;3;36;15890;17035;0;48;0,1368;0;1;0;1;0;0,3808;0
3694;13;38;10990;6057;0;48;0,0741;0;0;0;0;0;0,0221;0
3695;4;42;10990;12252;0;96;0,0719;0;1;0;0;0;0,1553;0
3696;2;22;12500;5914;0;48;0,0753;0;0;0;0;0;0,0234;0
3697;1;22;16950;16373;0;72;0,1013;0;0;0;1;1;0,5463;0
3698;12;53;20279;7279;1;48;0,0874;0;1;1;0;0;0,0017;1
3699;5;24;19100;17990;0;48;0,2200;0;0;1;0;0;0,0508;0
3700;4;62;11931;12839;0;24;0,2313;0;1;0;0;0;0,2458;0
3701;2;33;11200;12463;0;48;0,1393;0;1;0;0;0;0,4439;0
3702;25;85;6854;6854;0;36;0,2133;0;1;1;0;0;0,0830;1
3703;0;37;14990;13928;0;72;0,1089;0;0;0;1;1;0,5056;0
3704;4;64;12100;12100;0;60;0,1776;0;1;1;0;0;0,1082;0
3705;2;32;10490;11629;0;72;0,0910;0;0;1;1;1;0,5267;0
3706;0;43;9980;11102;0;96;0,0485;0;1;0;0;1;0,6086;0
3707;1;44;18500;14800;0;60;0,0725;0;1;1;0;0;0,0686;0
3708;23;42;15547;10329;0;60;0,0825;0;1;1;0;0;0,0403;1
3709;2;25;6471;6471;0;48;0,0757;0;1;0;0;0;0,1814;0
3710;0;28;13000;13000;0;96;0,1023;0;0;0;1;1;0,6798;0
3711;40;56;9500;4000;1;24;0,1000;0;1;1;0;0;0,0026;1
3712;1;50;11000;7000;0;36;0,0475;0;1;1;0;0;0,0118;0
3713;0;47;23990;27719;0;72;0,1320;0;1;1;0;0;0,2128;0
3714;10;70;8508;9573;0;48;0,2075;0;0;0;0;0;0,3580;0
3715;20;50;6300;6300;0;24;0,0263;0;0;1;0;0;0,0886;0
3716;6;33;13659;14449;1;72;0,0861;0;1;0;1;1;0,7673;1
3717;4;44;7590;8247;0;60;0,1267;0;1;0;0;0;0,3480;0
3718;5;46;9990;9990;0;96;0,0373;1;1;0;1;1;0,7278;0
3719;6;31;14300;13093;0;84;0,0623;0;1;1;0;0;0,0320;1
3720;36;55;13500;13500;0;60;0,0765;1;0;0;0;0;0,4355;0
3721;13;54;7500;8149;0;60;0,0750;0;1;1;0;0;0,2904;1
3722;0;56;13300;14970;0;60;0,1347;0;0;1;1;1;0,6878;0
3723;14;67;12030;9930;1;48;0,0994;0;1;1;1;0;0,2224;1
3724;10;35;12250;11775;0;72;0,0920;0;1;0;0;0;0,1918;1
3725;16;62;16990;14990;0;72;0,0762;0;1;1;0;0;0,0518;1
3726;26;44;7140;5640;0;48;0,0672;0;0;0;1;0;0,4044;0
3727;1;30;3652;4032;0;36;0,1082;0;1;0;0;0;0,2371;0
3728;16;42;13500;5000;1;48;0,0529;0;1;0;0;0;0,1363;1
3729;8;34;5630;6081;0;48;0,1556;0;1;1;0;0;0,0520;1
3730;2;30;10485;12020;0;60;0,0855;0;1;0;1;1;0,7527;0
3731;11;29;14300;13300;0;96;0,0814;0;1;0;0;0;0,0566;1
3732;18;56;6990;7509;0;72;0,0690;0;1;1;1;0;0,2195;1
3733;2;30;16790;18385;0;60;0,2083;0;0;0;0;0;0,1165;0
3734;1;48;12880;15573;0;96;0,0586;0;1;0;0;0;0,1036;0
3735;4;49;5570;5570;0;60;0,0583;0;0;0;0;0;0,2670;0
3736;7;74;9100;9754;0;84;0,1014;0;0;1;0;0;0,2226;0
3737;3;37;24890;21585;0;60;0,0810;0;1;1;0;0;0,0168;0
3738;2;46;23600;18600;0;60;0,1478;0;1;1;0;0;0,0419;0
3739;5;22;7400;7400;0;72;0,0814;0;0;1;0;0;0,1163;0
3740;15;32;13350;11968;0;60;0,0802;0;1;0;0;0;0,0755;1
3741;3;37;17000;15000;0;72;0,0936;0;0;1;0;0;0,2819;0
3742;1;45;4950;3100;0;48;0,0441;0;1;0;0;0;0,3120;0
3743;2;38;8500;9217;0;60;0,0973;0;0;0;1;1;0,5576;0
3744;8;37;7990;7595;0;60;0,0853;0;0;0;0;0;0,4550;0
3745;7;51;9305;4705;0;24;0,1340;0;1;1;0;0;0,0028;1
3746;11;52;12838;10953;0;60;0,0820;0;1;1;0;0;0,0549;1
3747;16;78;8460;8570;0;60;0,0904;0;1;1;0;0;0,1314;1
3748;0;29;21690;20690;0;72;0,1776;0;1;1;1;0;0,2230;0
3749;3;44;18500;17500;0;72;0,1119;0;1;1;0;0;0,0456;0
3750;4;30;9970;11025;0;36;0,1111;0;1;0;1;1;0,5346;0
3751;0;38;16690;18026;0;48;0,1553;0;0;0;0;0;0,1991;0
3752;3;24;17490;18403;0;72;0,1333;0;0;0;0;0;0,3422;0
3753;27;55;17550;7350;1;60;0,0460;0;1;1;0;0;0,0236;1
3754;41;59;19630;17830;0;72;0,0564;0;1;1;0;0;0,0143;1
3755;1;29;19500;20651;0;96;0,1539;0;0;0;0;1;0,7080;0
3756;34;52;25750;28889;0;60;0,1300;0;1;1;0;0;0,2253;1
3757;1;39;15980;15980;0;60;0,0701;0;1;0;0;0;0,3640;0
3758;6;25;15590;23032;0;72;0,1295;0;0;0;0;0;0,3852;0
3759;11;76;5552;3000;0;24;0,0650;0;0;0;0;0;0,1190;0
3760;14;60;10490;8990;0;60;0,0617;0;0;0;0;0;0,0472;0
3761;17;55;10480;7851;0;36;0,1741;0;1;0;0;0;0,0153;1
3762;0;33;18990;18990;0;48;0,0650;0;1;0;1;1;0,5640;0
3763;0;58;14900;15876;0;60;0,1168;0;0;1;0;0;0,3598;0
3764;2;29;7500;8173;0;60;0,0940;0;1;0;1;1;0,5196;0
3765;5;49;9690;9470;0;72;0,1275;0;1;0;0;0;0,0845;0
3766;9;64;9900;9900;0;48;0,1020;0;1;1;0;0;0,0688;1
3767;28;55;10250;3000;1;36;0,0450;0;1;0;0;0;0,0205;1
3768;12;61;5290;5424;0;36;0,0616;0;0;0;0;0;0,2393;0
3769;23;41;10990;10990;0;72;0,0461;0;1;0;0;0;0,1748;1
3770;13;45;5500;6515;0;84;0,0368;0;1;1;0;0;0,0321;1
3771;5;22;8234;8383;0;96;0,0748;0;0;0;0;0;0,1639;0
3772;16;71;14590;14590;0;60;0,1559;0;0;0;1;0;0,1340;0
3773;4;44;17300;17300;0;36;0,1030;0;1;1;0;0;0,0779;0
3774;3;27;17800;14000;0;60;0,0789;0;1;0;0;0;0,0436;0
3775;5;44;5500;5900;0;36;0,0561;0;0;0;0;0;0,2318;0
3776;19;73;14470;14713;0;60;0,0988;0;1;0;0;0;0,2570;1
3777;8;36;9950;11488;0;60;0,0800;0;1;0;0;0;0,2394;1
3778;20;69;10450;9450;0;96;0,1082;0;1;1;0;0;0,1854;1
3779;11;34;3500;923;1;12;0,0439;0;0;1;0;0;0,0719;0
3780;6;38;16490;14490;0;60;0,0943;0;1;0;0;0;0,1163;1
3781;6;23;7340;8064;0;72;0,1075;0;0;0;0;0;0,1564;0
3782;1;37;15450;16027;0;48;0,0844;0;0;0;0;0;0,2829;0
3783;27;52;9450;9450;0;60;0,0383;0;1;1;0;0;0,0850;1
3784;3;29;14500;14500;0;60;0,0237;0;1;0;0;0;0,2248;0
3785;6;46;12585;10285;0;60;0,1437;0;1;1;0;0;0,0237;1
3786;2;25;17410;13400;0;60;0,0852;0;0;0;1;0;0,4606;0
3787;20;79;15958;15958;0;48;0,0591;0;1;0;0;0;0,2287;1
3788;4;39;16700;12674;0;84;0,0576;0;1;0;0;0;0,0283;0
3789;3;32;27500;21500;0;60;0,1579;0;1;1;0;0;0,0310;0
3790;0;41;7600;6579;0;48;0,0592;0;0;1;1;0;0,4767;0
3791;5;57;2500;2640;0;24;0,0871;0;1;1;0;0;0,0072;0
3792;0;24;11500;8500;0;36;0,1395;0;1;0;1;0;0,1615;0
3793;0;50;16500;9500;0;36;0,1385;0;0;1;0;0;0,0064;0
3794;13;58;8250;7789;0;72;0,0813;0;0;0;0;0;0,0797;0
3795;0;42;20719;23098;0;96;0,1459;0;1;0;0;0;0,4561;0
3796;1;39;10990;12583;0;60;0,1200;0;0;0;0;0;0,4816;0
3797;2;27;10500;8728;0;60;0,0933;0;0;0;0;0;0,2078;0
3798;2;29;11110;11800;0;60;0,0559;0;0;0;0;0;0,1337;0
3799;5;35;8300;5300;0;24;0,0445;0;1;1;0;0;0,0763;0
3800;17;53;13800;7800;0;24;0,0966;0;0;0;0;0;0,0123;0
3801;0;38;25390;25390;0;96;0,1248;0;0;0;0;0;0,3956;0
3802;13;65;6100;6490;0;36;0,1141;0;1;1;0;0;0,2698;1
3803;12;33;10000;8147;0;60;0,0918;0;1;1;0;0;0,1598;1
3804;11;42;23590;23591;0;72;0,1279;0;0;0;0;0;0,0823;0
3805;11;59;17490;10528;1;48;0,1558;0;1;0;0;0;0,0315;1
3806;11;44;17980;4180;1;24;0,1000;0;0;0;0;0;0,0063;0
3807;3;40;10975;3275;1;36;0,0434;0;0;0;0;0;0,2137;0
3808;9;32;10200;5000;0;36;0,0373;0;0;0;0;0;0,0274;0
3809;2;47;11449;13318;0;72;0,0911;0;0;0;0;0;0,3345;0
3810;5;78;11940;12676;0;72;0,1845;0;1;1;1;0;0,0703;0
3811;7;38;6140;5315;0;60;0,0490;0;1;0;0;0;0,0819;1
3812;2;60;15000;16008;0;60;0,1468;0;0;1;0;0;0,4977;0
3813;0;26;5250;5250;0;48;0,0550;0;0;0;0;0;0,2227;0
3814;21;77;5800;5800;0;60;0,0376;0;0;1;0;0;0,3058;0
3815;24;45;24400;26846;0;84;0,1221;0;1;1;0;0;0,0498;1
3816;7;44;12000;10700;0;96;0,0848;0;1;1;0;0;0,0513;1
3817;20;61;14200;16699;0;96;0,0923;0;1;1;0;0;0,4281;1
3818;0;45;5689;6397;0;48;0,0694;0;0;0;1;0;0,3880;0
3819;0;24;10325;10778;0;60;0,1224;0;0;0;0;0;0,4182;0
3820;1;34;3936;4357;0;36;0,0711;0;0;0;0;0;0,2247;0
3821;2;45;3488;3488;0;38;0,0294;0;0;0;0;0;0,1961;0
3822;2;63;13510;16775;0;72;0,0957;1;1;0;1;1;0,7980;0
3823;21;80;10500;12835;0;72;0,1307;0;0;0;1;1;0,7372;0
3824;2;25;8777;8227;0;36;0,1405;0;0;0;0;0;0,0371;0
3825;15;54;6590;4506;0;36;0,0684;0;1;1;0;0;0,0128;1
3826;39;56;28310;23200;0;12;0,0715;0;1;1;0;0;0,0393;1
3827;19;81;23490;18169;0;60;0,1100;0;1;1;0;0;0,0529;1
3828;6;26;7950;8095;0;60;0,0931;0;1;0;0;0;0,2875;1
3829;0;29;27790;27790;0;48;0,1945;0;0;0;1;0;0,3556;0
3830;5;55;20390;22387;0;72;0,1006;0;1;0;0;0;0,1968;0
3831;4;65;6900;4900;0;48;0,0623;0;0;0;1;0;0,4936;0
3832;6;22;10800;6800;0;48;0,0870;0;0;1;0;0;0,0516;0
3833;11;27;10353;11226;0;60;0,1340;0;0;0;0;0;0,2299;0
3834;6;33;15350;16803;0;72;0,1254;0;0;0;0;0;0,0982;0
3835;0;49;13327;12327;0;60;0,1261;0;1;1;0;0;0,0398;0
3836;24;84;5892;5892;0;48;0,0735;0;0;0;1;1;0,6778;0
3837;4;44;12480;11071;0;36;0,0664;0;1;0;0;0;0,0872;0
3838;6;56;12200;12073;0;96;0,1200;0;1;1;1;0;0,1139;1
3839;28;46;8870;9325;0;60;0,1032;0;1;1;0;0;0,0721;1
3840;7;72;8980;8980;0;36;0,1575;0;0;0;1;0;0,3497;0
3841;3;45;10890;5292;1;60;0,0404;0;1;0;0;0;0,2649;0
3842;1;40;15874;15874;0;36;0,1220;0;1;0;0;0;0,1004;0
3843;33;53;15500;14649;0;60;0,0508;0;1;1;0;0;0,0153;1
3844;1;28;15461;15600;0;60;0,1053;0;0;0;0;0;0,2076;0
3845;4;27;10000;3615;1;24;0,0782;0;0;0;0;0;0,1029;0
3846;10;46;5490;3605;0;36;0,0528;0;1;0;0;0;0,1277;1
3847;21;56;14069;3335;1;36;0,0690;0;1;0;0;0;0,0107;1
3848;2;35;5390;6276;0;60;0,0350;0;0;1;0;0;0,0174;0
3849;2;20;7950;8710;0;72;0,1236;0;0;0;1;0;0,2669;0
3850;15;48;10000;11271;0;96;0,1225;1;1;0;0;0;0,2872;0
3851;28;56;4500;4500;0;36;0,0578;0;1;1;0;0;0,0168;1
3852;0;32;4800;4800;0;48;0,0710;0;1;0;1;1;0,5771;0
3853;5;23;22559;19184;0;60;0,1389;0;0;0;0;0;0,0283;0
3854;18;35;15290;13290;0;60;0,1013;0;0;0;0;0;0,0644;0
3855;0;24;9990;9867;0;60;0,1377;0;0;0;1;1;0,6117;0
3856;2;53;13600;7699;0;60;0,0940;0;0;0;0;0;0,0248;0
3857;10;39;4200;3330;0;36;0,0218;1;1;0;1;1;0,5873;0
3858;0;29;22000;24031;0;72;0,1316;0;0;0;1;1;0,7583;0
3859;0;39;15490;12000;0;48;0,0903;0;0;0;0;0;0,0365;0
3860;0;23;3200;3200;0;36;0,0855;0;1;0;1;1;0,6471;0
3861;4;37;29990;14990;0;36;0,1403;0;1;0;0;0;0,0275;0
3862;0;45;13500;12198;0;48;0,0382;0;1;0;0;0;0,0662;0
3863;0;28;9950;9550;0;72;0,0876;0;1;0;1;1;0,8380;0
3864;0;50;9600;10519;0;72;0,0746;0;0;0;0;0;0,1492;0
3865;0;27;15000;14106;0;60;0,0976;0;0;0;1;0;0,2996;0
3866;0;39;14490;16087;0;60;0,1200;0;0;0;1;1;0,5072;0
3867;3;34;11400;11199;0;48;0,1040;0;1;0;0;0;0,3296;0
3868;2;52;13133;9011;0;84;0,0683;0;0;0;1;0;0,3959;0
3869;36;64;9880;9880;0;36;0,1287;0;1;0;0;0;0,0883;1
3870;12;56;5000;2090;1;24;0,0758;0;1;1;0;0;0,0079;1
3871;9;42;10270;10270;0;60;0,0616;0;1;1;0;0;0,0301;1
3872;4;59;11420;11420;0;54;0,0706;0;1;1;0;0;0,0293;0
3873;25;45;16950;8950;0;60;0,0875;0;0;1;0;0;0,0542;0
3874;3;38;13500;11800;0;72;0,0756;0;0;0;0;0;0,0682;0
3875;2;30;21990;20324;0;72;0,1918;0;1;0;1;0;0,3131;0
3876;0;24;12890;13704;0;72;0,1324;0;0;0;0;1;0,6380;0
3877;6;40;14950;16358;0;72;0,0804;0;1;0;0;0;0,1749;1
3878;18;53;12328;6723;0;24;0,0723;0;1;1;0;0;0,0375;1
3879;2;24;6300;4300;0;48;0,0990;0;0;0;0;0;0,1264;0
3880;0;64;4240;4832;0;48;0,0774;1;1;0;1;1;0,7570;0
3881;1;34;12790;8621;0;72;0,0728;0;0;0;0;0;0,1820;0
3882;3;23;6750;7073;0;84;0,0642;0;0;0;1;0;0,3978;0
3883;3;31;11370;12402;0;60;0,1509;0;1;0;1;1;0,7202;0
3884;6;49;20659;21932;0;72;0,1366;0;0;0;0;0;0,1875;0
3885;4;59;9966;8403;0;60;0,0400;0;0;1;0;0;0,1064;0
3886;10;32;17910;13410;0;48;0,1054;0;1;0;0;0;0,0596;1
3887;1;52;16800;17941;0;48;0,1361;0;1;1;0;0;0,0673;0
3888;7;37;4500;5027;0;48;0,0822;0;0;0;0;0;0,0574;0
3889;8;52;14030;10047;0;48;0,0611;0;0;0;0;0;0,0101;0
3890;36;56;22630;22630;0;72;0,0990;0;1;1;0;0;0,0539;1
3891;16;52;16850;16628;0;60;0,0845;0;1;1;0;0;0,1433;1
3892;0;30;19590;21705;0;72;0,1204;0;1;1;0;0;0,2139;0
3893;29;49;21900;3833;1;36;0,0348;0;1;0;1;0;0,0256;1
3894;19;44;9380;10116;0;48;0,1200;0;1;1;0;0;0,0443;1
3895;2;22;14500;14500;0;60;0,1804;0;0;1;0;0;0,4341;0
3896;12;33;25107;20543;0;84;0,1549;0;0;1;0;0;0,0949;0
3897;9;63;11508;11508;0;96;0,0822;0;1;1;1;0;0,3142;1
3898;1;47;9490;8467;0;60;0,0883;0;0;0;1;0;0,3433;0
3899;1;59;3980;4294;0;48;0,0808;0;1;0;0;0;0,3563;0
3900;0;22;17500;17500;0;84;0,1608;0;0;0;0;1;0,5021;0
3901;27;57;23300;14300;0;60;0,1012;0;1;1;0;0;0,0134;1
3902;0;22;9990;9849;0;72;0,1064;0;0;0;0;1;0,6235;0
3903;11;41;4957;5335;0;36;0,0736;0;0;1;0;0;0,0647;0
3904;3;27;9500;2695;1;24;0,0843;0;0;0;1;0;0,2551;0
3905;36;61;7095;7330;0;24;0,1313;0;1;1;0;0;0,1247;1
3906;2;65;16900;16847;0;72;0,2000;0;1;1;0;0;0,0688;0
3907;19;50;22700;20200;0;60;0,1153;0;1;1;0;0;0,0471;1
3908;2;26;10700;6147;0;36;0,0667;0;0;0;0;0;0,0418;0
3909;0;22;10333;11181;0;60;0,0893;0;0;0;1;0;0,4873;0
3910;0;39;20900;19697;0;24;0,1837;0;0;0;1;0;0,3448;0
3911;4;59;14950;11548;0;60;0,0991;0;0;0;0;0;0,0959;0
3912;2;65;10890;11709;0;60;0,1174;1;1;0;0;0;0,4557;0
3913;3;50;5970;6641;0;60;0,0714;0;1;0;0;0;0,2424;0
3914;8;55;4932;4932;0;36;0,0822;0;1;0;0;0;0,0625;1
3915;15;53;9192;9192;0;72;0,0510;0;1;1;0;0;0,0442;1
3916;1;56;7975;8586;0;72;0,0769;0;1;1;0;0;0,0994;0
3917;4;29;10700;11708;0;72;0,0795;0;0;0;0;0;0,2147;0
3918;8;52;9200;6578;0;48;0,1056;0;1;1;0;0;0,0202;1
3919;0;48;10499;10499;0;60;0,1165;0;1;0;0;0;0,1477;0
3920;0;32;20770;23628;0;60;0,0882;0;1;0;1;1;0,6346;0
3921;21;45;15470;15389;0;60;0,1380;0;1;1;0;0;0,1627;1
3922;16;55;14990;6340;1;36;0,0959;0;1;0;0;0;0,0164;1
3923;1;25;8000;6825;0;48;0,0959;0;0;0;1;1;0,6327;0
3924;17;63;16450;16450;0;60;0,1350;0;1;0;0;0;0,1156;1
3925;5;26;5500;5740;0;24;0,0885;0;0;0;0;0;0,0169;0
3926;28;50;14490;12790;0;84;0,0857;0;1;0;1;0;0,1350;1
3927;9;34;15490;8401;0;48;0,0700;0;1;1;0;0;0,0082;1
3928;1;49;13750;13012;0;60;0,1194;0;1;1;0;0;0,0771;0
3929;2;45;3784;4106;0;24;0,0605;0;1;1;0;0;0,0251;0
3930;12;47;13500;9800;0;60;0,0819;0;1;1;0;0;0,0200;1
3931;1;48;14635;19204;1;96;0,1926;0;0;0;1;1;0,8117;0
3932;12;32;14090;10822;0;60;0,0918;0;1;0;0;0;0,0385;1
3933;16;48;10800;10800;0;60;0,0600;0;1;1;0;0;0,0095;1
3934;0;32;15600;17283;0;84;0,1026;0;0;0;0;0;0,3948;0
3935;0;32;12490;12490;0;84;0,0996;0;0;0;1;1;0,5597;0
3936;0;46;16560;16690;0;60;0,1429;0;1;0;0;0;0,0511;0
3937;19;40;13490;13490;0;96;0,0635;0;1;0;0;0;0,1355;1
3938;0;30;10900;8900;0;60;0,0865;0;0;0;0;0;0,3584;0
3939;26;53;11950;10950;0;36;0,0765;0;1;0;0;0;0,0175;1
3940;7;37;6237;6999;0;96;0,0352;1;0;0;1;0;0,4576;0
3941;24;61;4417;4915;0;48;0,0465;0;0;0;1;0;0,4847;0
3942;26;53;9990;6508;1;60;0,0576;0;1;1;0;0;0,0430;1
3943;23;50;22670;22670;0;60;0,1829;0;0;1;0;0;0,0675;0
3944;15;43;12925;7925;0;36;0,1644;0;1;0;0;0;0,0086;1
3945;12;74;11900;12525;0;60;0,1317;0;1;0;1;1;0,5076;1
3946;2;28;18390;15890;0;60;0,0448;0;1;1;0;0;0,0139;0
3947;7;34;5300;5095;0;48;0,0555;0;1;1;0;0;0,0240;1
3948;16;46;24590;21251;0;72;0,1391;0;1;1;0;0;0,0296;1
3949;0;57;7300;7572;0;72;0,0787;0;1;0;1;0;0,4957;0
3950;3;22;13333;11747;0;60;0,1361;0;0;0;0;0;0,1868;0
3951;14;49;10000;7690;0;12;0,4367;0;0;0;0;0;0,0684;0
3952;4;51;10950;9450;0;60;0,0824;0;1;1;1;0;0,0574;0
3953;17;49;6121;6121;0;36;0,0910;0;0;0;1;0;0,1003;0
3954;1;31;8096;8096;0;48;0,0796;0;0;0;0;0;0,3109;0
3955;2;30;9246;9725;0;36;0,0495;0;1;0;0;0;0,1489;0
3956;3;24;8900;8922;0;60;0,1050;0;0;0;0;0;0,3393;0
3957;6;45;15490;12484;0;60;0,1193;0;1;0;0;0;0,0785;1
3958;2;32;16990;18437;0;60;0,0792;0;1;0;1;0;0,3704;0
3959;3;27;13990;20952;0;96;0,1721;1;0;0;1;1;0,9487;0
3960;12;58;6490;4367;0;60;0,0512;0;0;0;0;0;0,0570;0
3961;11;51;7400;7400;0;48;0,0435;0;1;1;0;0;0,0512;1
3962;1;50;15990;15990;0;60;0,1531;0;0;1;0;0;0,1376;0
3963;5;48;12490;11200;0;60;0,0750;0;1;1;0;0;0,0486;0
3964;12;44;9850;9949;0;60;0,0915;0;1;1;0;0;0,0583;1
3965;1;42;9576;10514;0;60;0,0559;0;0;0;0;0;0,4600;0
3966;2;18;10600;9953;0;60;0,2725;0;0;0;0;0;0,4856;0
3967;4;21;14950;17447;0;72;0,1556;0;0;0;0;0;0,2717;0
3968;0;35;19694;21668;0;84;0,0990;0;1;1;0;0;0,1458;0
